Date,Code,weigh,temperature,Humidity(out),PH,Humidity,sum,result
7,B44,0,25,75,7,8.5,0,fail
8,B44,0,25,75,7,8.5,0,fail
9,B44,0,25,75,7,9,0,fail
10,B44,0,25,75,7,8.8,0,fail
11,B44,0,25,75,7,8,0,fail
12,B44,0,25,75,7,8.2,0,fail
13,B44,0,25,75,7,7,0,fail
14,B44,0,25,75,7,7.8,0,fail
15,B44,0,25,75,7,6,0,fail
16,B44,0,25,75,7,6.5,0,fail
17,B44,0,25,75,7,5,0,fail
18,B44,0,25,75,7.2,7.3,0,fail
19,B44,0,25,75,7.2,7.8,0,fail
20,B44,0,25,75,7.2,8.5,0,fail
21,B44,40,25,75,7.2,5.2,130,bad
22,B44,0,25,75,7.2,7.5,0,fail
23,B44,0,25,75,7.2,7,0,fail
24,B44,0,25,75,7.2,6.2,0,fail
25,B44,0,25,75,7.2,6.5,0,fail
26,B44,0,25,75,7.2,5.8,0,fail
27,B44,0,25,75,7.2,6.5,0,fail
28,B44,0,25,75,7.2,4.8,0,fail
29,B44,40,25,75,7.2,5.2,170,bad
1,B45,0,25,75,7,9,0,fail
2,B45,0,25,75,7,9.5,0,fail
3,B45,0,25,75,7,9.2,0,fail
4,B45,110,25,75,7,9,110,very good
5,B45,0,25,75,7,4.8,0,fail
6,B45,0,25,75,7,7.2,0,fail
7,B45,0,25,75,7,8.5,0,fail
8,B45,0,25,75,7,8.5,0,fail
9,B45,0,25,75,7,9,0,fail
10,B45,0,25,75,7,8.8,0,fail
11,B45,0,25,75,7,8,0,fail
12,B45,0,25,75,7,8.2,0,fail
13,B45,0,25,75,7,7,0,fail
14,B45,0,25,75,7,7.8,0,fail
15,B45,20,25,75,7,4.7,130,very bad
16,B45,0,25,75,7.2,6.5,0,fail
17,B45,0,25,75,7.2,5,0,fail
18,B45,0,25,75,7.2,7.3,0,fail
19,B45,0,25,75,7.2,7.8,0,fail
20,B45,0,25,75,7.2,8.5,0,fail
21,B45,0,25,75,7.2,8,0,fail
22,B45,0,25,75,7.2,6.2,0,fail
23,B45,0,25,75,7.2,4.8,0,fail
24,B45,0,25,75,7.2,5.5,0,fail
25,B45,50,25,75,7.4,5.7,180,bad
26,B45,0,25,75,7.4,5,0,fail
27,B45,0,25,75,7.4,6.5,0,fail
28,B45,0,25,75,7.4,7,0,fail
29,B45,0,25,75,7.4,7.5,0,fail
1,B46,140,25,75,7,9.5,140,over
2,B46,0,25,75,7,9.5,0,fail
3,B46,0,25,75,7,9.2,0,fail
4,B46,0,25,75,7,9.2,0,fail
5,B46,0,25,75,7,4.8,0,fail
6,B46,0,25,75,7,7.2,0,fail
7,B46,0,25,75,7,8.5,0,fail
8,B46,80,25,75,7,7.5,220,good
9,B46,0,25,75,7,9,0,fail
10,B46,0,25,75,7,8.8,0,fail
11,B46,0,25,75,7,8,0,fail
12,B46,0,25,75,7,8.2,0,fail
13,B46,0,25,75,7,7,0,fail
14,B46,0,25,75,7,7.8,0,fail
15,B46,0,25,75,7,6,0,fail
16,B46,0,25,75,7.2,6.5,0,fail
17,B46,0,25,75,7.2,5,0,fail
18,B46,0,25,75,7.2,7.3,0,fail
19,B46,0,25,75,7.2,7.8,0,fail
20,B46,0,25,75,7.2,8.5,0,fail
21,B46,0,25,75,7.2,8,0,fail
22,B46,0,25,75,7.2,6.2,0,fail
23,B46,0,25,75,7.2,4.8,0,fail
24,B46,0,25,75,7.2,5.5,0,fail
25,B46,40,25,75,7.2,5.2,260,bad
26,B46,0,25,75,7.4,7,0,fail
27,B46,0,25,75,7.4,4.7,0,fail
28,B46,0,25,75,7.4,9,0,fail
29,B46,0,25,75,7.4,7.5,0,fail
1,B47,0,25,75,7,9.5,0,fail
2,B47,0,25,75,7,8.8,0,fail
3,B47,0,25,75,7,7.8,0,fail
4,B47,0,25,75,7,5.5,0,fail
5,B47,30,25,75,7,4.8,30,very bad
6,B47,0,25,75,7,6.7,0,fail
7,B47,0,25,75,7,7.8,0,fail
8,B47,0,25,75,7,7.3,0,fail
9,B47,0,25,75,7,8.5,0,fail
10,B47,0,25,75,7,8,0,fail
11,B47,0,25,75,7,7,0,fail
12,B47,0,25,75,7,6.5,0,fail
13,B47,40,25,75,7,5.3,70,bad
14,B47,0,25,75,7,6.2,0,fail
15,B47,0,25,75,7,6,0,fail
,B47,0,25,75,7.2,6.5,0,fail
17,B47,0,25,75,7.2,5,0,fail
18,B47,0,25,75,7.2,7.3,0,fail
19,B47,0,25,75,7.2,7.8,0,fail
20,B47,0,25,75,7.2,8.5,0,fail
21,B47,0,25,75,7.2,8,0,fail
22,B47,0,25,75,7.2,6.2,0,fail
23,B47,40,25,75,7.2,5.2,110,bad
24,B47,0,25,75,7.2,5.5,0,fail
25,B47,0,25,75,7.2,5.2,0,fail
26,B47,0,25,75,7.3,7,0,fail
27,B47,0,25,75,7.3,4.7,0,fail
28,B47,0,25,75,7.3,9,0,fail
29,B47,0,25,75,7.3,7.5,0,fail
1,B48,0,25,75,7,9,0,fail
2,B48,0,25,75,7,8.5,0,fail
3,B48,0,25,75,7,7.8,0,fail
4,B48,0,25,75,7,7.3,0,fail
5,B48,0,25,75,7,9,0,fail
6,B48,0,25,75,7,7.8,0,fail
7,B48,100,25,75,7,8.5,100,very good
8,B48,0,25,75,7,7.5,0,fail
9,B48,0,25,75,7,9,0,fail
10,B48,0,25,75,7,8.8,0,fail
11,B48,0,25,75,7,8,0,fail
12,B48,0,25,75,7,8.2,0,fail
13,B48,0,25,75,7,7,0,fail
14,B48,0,25,75,7,7.8,0,fail
15,B48,0,25,75,7,6,0,fail
16,B48,0,25,75,7.2,6.5,0,fail
17,B48,0,25,75,7.2,5,0,fail
18,B48,0,25,75,7.2,7.3,0,fail
19,B48,0,25,75,7.2,7.8,0,fail
20,B48,0,25,75,7.2,8.5,0,fail
21,B48,0,25,75,7.2,8,0,fail
22,B48,0,25,75,7.2,6.2,0,fail
23,B48,0,25,75,7.2,4.8,0,fail
24,B48,0,25,75,7.2,5.5,0,fail
25,B48,0,25,75,7.2,5.2,0,fail
26,B48,0,25,75,7.4,7,0,fail
27,B48,0,25,75,7.4,4.7,0,fail
28,B48,30,25,75,7.4,4.7,0,very bad
29,B48,0,25,75,7.4,7.5,0,fail
1,B49,0,25,75,7,9.5,0,fail
2,B49,0,25,75,7,9.5,0,fail
3,B49,0,25,75,7,9.2,0,fail
4,B49,70,25,75,7,8,70,normal
5,B49,0,25,75,7,4.8,0,fail
6,B49,0,25,75,7,7.2,0,fail
7,B49,0,25,75,7,8.5,0,fail
8,B49,0,25,75,7,7.5,0,fail
9,B49,0,25,75,7,9,0,fail
10,B49,0,25,75,7,8.8,0,fail
11,B49,0,25,75,7,8,0,fail
12,B49,0,25,75,7,8.2,0,fail
13,B49,20,25,75,7,4.8,90,very bad
14,B49,0,25,75,7,7.8,0,fail
15,B49,0,25,75,7,6,0,fail
16,B49,0,25,75,7.2,6.5,0,fail
17,B49,0,25,75,7.2,5,0,fail
18,B49,0,25,75,7.2,7.3,0,fail
19,B49,0,25,75,7.2,7.8,0,fail
20,B49,0,25,75,7.2,8.5,0,fail
21,B49,0,25,75,7.2,8,0,fail
22,B49,0,25,75,7.4,6.2,0,fail
23,B49,30,25,75,7.4,4.7,120,very bad
24,B49,0,25,75,7.4,5.5,0,fail
25,B49,0,25,75,7.4,5,0,fail
26,B49,0,25,75,7.4,7,0,fail
27,B49,0,25,75,7.4,4.7,0,fail
28,B49,0,25,75,7.4,9,0,fail
29,B49,0,25,75,7.4,7.5,0,fail
1,B50,0,25,75,7,9,0,fail
2,B50,0,25,75,7,8.2,0,fail
3,B50,0,25,75,7,8.8,0,fail
4,B50,0,25,75,7,8,0,fail
5,B50,0,25,75,7,7.8,0,fail
6,B50,0,25,75,7,6.5,0,fail
7,B50,40,25,75,7,5.3,40,bad
8,B50,0,25,75,7,7.5,0,fail
9,B50,0,25,75,7,9,0,fail
10,B50,0,25,75,7,8.8,0,fail
11,B50,0,25,75,7,8,0,fail
12,B50,0,25,75,7,8.2,0,fail
13,B50,0,25,75,7,7,0,fail
14,B50,0,25,75,7,7.8,0,fail
15,B50,100,25,75,7,8.5,140,very good
16,B50,0,25,75,7.2,6.5,0,fail
17,B50,0,25,75,7.2,5,0,fail
18,B50,0,25,75,7.2,7.3,0,fail
19,B50,0,25,75,7.2,7.8,0,fail
20,B50,0,25,75,7.2,8.5,0,fail
21,B50,0,25,75,7.2,8,0,fail
22,B50,0,25,75,7.2,6.2,0,fail
23,B50,0,25,75,7.2,4.8,0,fail
24,B50,0,25,75,7.2,5.5,0,fail
25,B50,0,25,75,7.2,5.2,0,fail
26,B50,0,25,75,7.2,7,0,fail
27,B50,0,25,75,7.4,4.7,0,fail
28,B50,70,25,75,7.2,8.3,210,normal
29,B50,0,25,75,7.2,7.5,0,fail
1,B51,0,25,75,7,9,0,fail
2,B51,0,25,75,7,8.2,0,fail
3,B51,0,25,75,7,9.2,0,fail
4,B51,90,25,75,7,8.2,90,good
5,B51,0,25,75,7,8.8,0,fail
6,B51,0,25,75,7,7.3,0,fail
7,B51,0,25,75,7,6,0,fail
8,B51,0,25,75,7,7.8,0,fail
9,B51,0,25,75,7,9,0,fail
10,B51,0,25,75,7,8.5,0,fail
11,B51,0,25,75,7,8,0,fail
12,B51,0,25,75,7,7.3,0,fail
13,B51,0,25,75,7,7,0,fail
14,B51,10,25,75,7,4.1,100,very bad
15,B51,0,25,75,7,6,0,fail
16,B51,0,25,75,7,6.5,0,fail
17,B51,0,25,75,7,5,0,fail
18,B51,0,25,75,7,7.3,0,fail
19,B51,0,25,75,7,7.8,0,fail
20,B51,0,25,75,7.2,8.5,0,fail
21,B51,0,25,75,7.2,8,0,fail
22,B51,0,25,75,7.2,6.2,0,fail
23,B51,0,25,75,7.2,4.8,0,fail
24,B51,0,25,75,7.2,5.5,0,fail
25,B51,0,25,75,7.2,5.2,0,fail
26,B51,0,25,75,7.4,7,0,fail
27,B51,60,25,75,7.2,6.8,160,normal
28,B51,0,25,75,7.2,9,0,fail
29,B51,0,25,75,7.2,7.5,0,fail
1,B52,0,25,75,7,9.5,0,fail
2,B52,0,25,75,7,9.5,0,fail
3,B52,0,25,75,7,9.2,0,fail
4,B52,0,25,75,7,9.2,0,fail
5,B52,0,25,75,7,4.8,0,fail
6,B52,0,25,75,7,7.2,0,fail
7,B52,70,25,75,7,8.3,70,normal
8,B52,0,25,75,7,7.5,0,fail
9,B52,0,25,75,7,9,0,fail
10,B52,0,25,75,7,8.8,0,fail
11,B52,0,25,75,7,8,0,fail
12,B52,0,25,75,7,8.2,0,fail
13,B52,0,25,75,7,7,0,fail
14,B52,0,25,75,7,7.8,0,fail
15,B52,0,25,75,7,6,0,fail
16,B52,0,25,75,7.2,6.5,0,fail
17,B52,0,25,75,7.2,5,0,fail
18,B52,0,25,75,7.2,7.3,0,fail
19,B52,0,25,75,7.2,7.8,0,fail
20,B52,0,25,75,7.2,8.5,0,fail
21,B52,0,25,75,7.2,8,0,fail
22,B52,0,25,75,7.2,6.2,0,fail
23,B52,40,25,75,7.2,5.2,110,bad
24,B52,0,25,75,7.2,5.5,0,fail
25,B52,0,25,75,7.2,5.2,260,fail
26,B52,0,25,75,7.4,7,0,fail
27,B52,0,25,75,7.4,4.7,0,fail
28,B52,0,25,75,7.4,9,0,fail
29,B52,0,25,75,7.4,7.5,0,fail
1,B53,0,25,75,7,8,0,fail
2,B53,0,25,75,7,8.5,0,fail
3,B53,0,25,75,7,7.3,0,fail
4,B53,90,25,75,7,8.2,90,good
5,B53,0,25,75,7,4.8,0,fail
6,B53,0,25,75,7,7.2,0,fail
7,B53,0,25,75,7,8.5,0,fail
8,B53,0,25,75,7,7.5,0,fail
9,B53,0,25,75,7,9,0,fail
10,B53,0,25,75,7,9.2,0,fail
11,B53,0,25,75,7,8,0,fail
12,B53,0,25,75,7,8.2,0,fail
13,B53,0,25,75,7,7,0,fail
14,B53,0,25,75,7,7.8,0,fail
15,B53,0,25,75,7,6.5,0,fail
16,B53,20,25,75,7.2,4.9,110,very bad
17,B53,0,25,75,7.2,5,0,fail
18,B53,0,25,75,7.2,7.3,0,fail
19,B53,0,25,75,7.2,7.8,0,fail
20,B53,0,25,75,7.2,8.5,0,fail
21,B53,0,25,75,7.2,8,0,fail
22,B53,0,25,75,7.2,6.2,0,fail
23,B53,0,25,75,7.2,4.8,0,fail
24,B53,0,25,75,7.2,5.5,0,fail
25,B53,50,25,75,7.2,5.3,160,bad
26,B53,0,25,75,7.2,7,0,fail
27,B53,0,25,75,7.2,4.7,0,fail
28,B53,0,25,75,7.2,9,0,fail
29,B53,0,25,75,7.3,7.5,0,fail
1,B54,0,25,75,7,9,0,fail
2,B54,0,25,75,7,8.8,0,fail
3,B54,0,25,75,7,7.3,0,fail
4,B54,60,25,75,7,6.7,60,normal
5,B54,0,25,75,7,5,0,fail
6,B54,0,25,75,7,7.2,0,fail
7,B54,0,25,75,7,8.5,0,fail
8,B54,0,25,75,7,7.5,0,fail
9,B54,0,25,75,7,6.2,0,fail
10,B54,0,25,75,7,8.8,0,fail
11,B54,0,25,75,7,8,0,fail
12,B54,0,25,75,7,8.2,0,fail
13,B54,0,25,75,7,7,0,fail
14,B54,0,25,75,7,7.8,0,fail
15,B54,55,25,75,7,6,105,normal
16,B54,0,25,75,7,6.5,0,fail
17,B54,0,25,75,7,5,0,fail
18,B54,0,25,75,7,7.3,0,fail
19,B54,0,25,75,7.2,7.8,0,fail
20,B54,0,25,75,7.2,8.5,0,fail
21,B54,0,25,75,7.2,8,0,fail
22,B54,0,25,75,7.2,6.2,0,fail
23,B54,0,25,75,7.2,4.8,0,fail
24,B54,70,25,75,7.2,8.3,175,normal
25,B54,0,25,75,7.2,5.2,0,fail
26,B54,0,25,75,7.2,7,0,fail
27,B54,0,25,75,7.2,4.7,0,fail
28,B54,0,25,75,7.2,9,0,fail
29,B54,0,25,75,7.2,7.5,0,fail
1,B55,0,25,75,7,9.5,0,fail
2,B55,0,25,75,7,9.5,0,fail
3,B55,0,25,75,7,9.2,0,fail
4,B55,20,25,75,7,4,20,very bad
5,B55,0,25,75,7,4.8,0,fail
6,B55,0,25,75,7,7.2,0,fail
7,B55,0,25,75,7,8.5,0,fail
8,B55,0,25,75,7,7.5,0,fail
9,B55,0,25,75,7,9,0,fail
10,B55,0,25,75,7,8.8,0,fail
11,B55,0,25,75,7,8,0,fail
12,B55,0,25,75,7,8.2,0,fail
13,B55,0,25,75,7,7,0,fail
14,B55,0,25,75,7.2,7.8,0,fail
15,B55,0,25,75,7.2,6,0,fail
16,B55,0,25,75,7.2,6.5,0,fail
17,B55,0,25,75,7.2,5,0,fail
18,B55,0,25,75,7.2,7.3,0,fail
19,B55,0,25,75,7.2,7.8,0,fail
20,B55,0,25,75,7.2,8.5,0,fail
21,B55,80,25,75,7.2,7.8,100,good
22,B55,0,25,75,7.2,6.2,0,fail
23,B55,0,25,75,7.2,4.8,0,fail
24,B55,0,25,75,7.2,5.5,0,fail
25,B55,0,25,75,7.4,5,0,fail
26,B55,0,25,75,7.4,4.7,0,fail
27,B55,0,25,75,7.4,5.5,0,fail
28,B55,0,25,75,7.4,6.5,0,fail
29,B55,0,25,75,7.4,6.2,0,fail
1,B56,145,25,75,7,9.8,145,over
2,B56,0,25,75,7,8.8,0,fail
3,B56,0,25,75,7,7.3,0,fail
4,B56,0,25,75,7,8,0,fail
5,B56,0,25,75,7,6.8,0,fail
6,B56,0,25,75,7,7.2,0,fail
7,B56,0,25,75,7,8.5,0,fail
8,B56,0,25,75,7,7.5,0,fail
9,B56,0,25,75,7,9,0,fail
10,B56,0,25,75,7,8.8,0,fail
11,B56,0,25,75,7,8,0,fail
12,B56,0,25,75,7,8.2,0,fail
13,B56,0,25,75,7,7,0,fail
14,B56,0,25,75,7,7.8,0,fail
15,B56,0,25,75,7,6,0,fail
16,B56,0,25,75,7,6.5,0,fail
17,B56,80,25,75,7,7.5,225,good
18,B56,0,25,75,7,7.3,0,fail
19,B56,0,25,75,7,7.8,0,fail
20,B56,0,25,75,7.2,8.5,0,fail
21,B56,0,25,75,7.2,8,0,fail
22,B56,0,25,75,7.2,6.2,0,fail
23,B56,0,25,75,7.2,4.8,0,fail
24,B56,0,25,75,7.2,5.5,0,fail
25,B56,0,25,75,7.2,5.2,0,fail
26,B56,0,25,75,7.2,7,0,fail
27,B56,0,25,75,7.2,4.7,0,fail
28,B56,0,25,75,7.2,9,0,fail
29,B56,10,25,75,7.2,3.8,235,very bad
1,B57,0,25,75,7,9.5,0,fail
2,B57,0,25,75,7,9.5,0,fail
3,B57,0,25,75,7,9.2,0,fail
4,B57,80,25,75,7,7.5,80,good
5,B57,0,25,75,7,4.8,0,fail
6,B57,0,25,75,7,7.2,0,fail
7,B57,0,25,75,7,8.5,0,fail
8,B57,0,25,75,7,7.5,0,fail
9,B57,0,25,75,7,9,0,fail
10,B57,0,25,75,7,8.8,0,fail
11,B57,0,25,75,7,8,0,fail
12,B57,0,25,75,7,8.2,0,fail
13,B57,0,25,75,7,7,0,fail
14,B57,0,25,75,7,7.8,0,fail
15,B57,0,25,75,7,6,0,fail
16,B57,0,25,75,7,6.5,0,fail
17,B57,0,25,75,7,5,0,fail
18,B57,0,25,75,7.2,7.3,0,fail
19,B57,0,25,75,7.2,7.8,0,fail
20,B57,0,25,75,7.2,8.5,0,fail
21,B57,0,25,75,7.2,8,0,fail
22,B57,0,25,75,7.2,6.2,0,fail
23,B57,40,25,75,7.2,5,120,bad
24,B57,0,25,75,7.2,5.5,0,fail
25,B57,0,25,75,7.2,5.2,0,fail
26,B57,0,25,75,7.2,7,0,fail
27,B57,0,25,75,7.2,4.7,0,fail
28,B57,0,25,75,7.2,9,0,fail
29,B57,20,25,75,7.2,4.9,140,very bad
1,B58,0,25,75,7,8.5,0,fail
2,B58,0,25,75,7,8.5,0,fail
3,B58,0,25,75,7,7.3,0,fail
4,B58,80,25,75,7,8.3,80,good
5,B58,0,25,75,7,4.8,0,fail
6,B58,0,25,75,7,7.2,0,fail
7,B58,0,25,75,7,8.5,0,fail
8,B58,0,25,75,7,8,0,fail
9,B58,0,25,75,7,7,0,fail
10,B58,0,25,75,7,8.8,0,fail
11,B58,0,25,75,7,7.8,0,fail
12,B58,0,25,75,7,8.2,0,fail
13,B58,0,25,75,7,6,0,fail
14,B58,0,25,75,7,6.8,0,fail
15,B58,0,25,75,7,5.5,0,fail
16,B58,0,25,75,7.2,6.7,0,fail
17,B58,0,25,75,7.2,4.8,0,fail
18,B58,0,25,75,7.2,7.3,0,fail
19,B58,50,25,75,7.2,5.3,130,bad
20,B58,0,25,75,7.2,8.5,0,fail
21,B58,0,25,75,7.2,8,0,fail
22,B58,0,25,75,7.2,6.2,0,fail
23,B58,0,25,75,7.2,4.8,0,fail
24,B58,0,25,75,7.2,5.5,0,fail
25,B58,0,25,75,7.2,5.2,0,fail
26,B58,0,25,75,7.4,7,0,fail
27,B58,0,25,75,7.4,4.7,0,fail
28,B58,80,25,75,7.2,7.8,210,good
29,B58,0,25,75,7.4,7.5,0,fail
1,B59,0,25,75,7,8.8,0,fail
2,B59,0,25,75,7,7.3,0,fail
3,B59,0,25,75,7,7.8,0,fail
4,B59,0,25,75,7,8,0,fail
5,B59,0,25,75,7,6,0,fail
6,B59,0,25,75,7,6.7,0,fail
7,B59,0,25,75,7,5.5,0,fail
8,B59,0,25,75,7,9,0,fail
9,B59,0,25,75,7,8.8,0,fail
10,B59,0,25,75,7,8,0,fail
11,B59,80,25,75,7.2,7.8,80,good
12,B59,0,25,75,7.2,7,0,fail
13,B59,0,25,75,7.2,6.5,0,fail
14,B59,0,25,75,7.2,6.2,0,fail
15,B59,0,25,75,7.2,6,0,fail
16,B59,0,25,75,7.2,6.5,0,fail
17,B59,0,25,75,7.2,4,0,fail
18,B59,0,25,75,7.2,5.5,0,fail
19,B59,0,25,75,7.2,6.7,0,fail
20,B59,20,25,75,7.2,4.9,100,very bad
21,B59,0,25,75,7.2,8,0,fail
22,B59,0,25,75,7.2,6.2,0,fail
23,B59,0,25,75,7.2,4.8,0,fail
24,B59,0,25,75,7.2,5.5,0,fail
25,B59,0,25,75,7.2,4.9,0,fail
26,B59,0,25,75,7.2,7,0,fail
27,B59,0,25,75,7.5,7,0,fail
28,B59,0,25,75,7.5,6.2,0,fail
29,B59,20,25,75,7.5,4.5,120,very bad
1,B60,0,25,75,7,8.5,0,fail
2,B60,0,25,75,7,7.8,0,fail
3,B60,0,25,75,7,9,0,fail
4,B60,70,25,75,7,8,70,normal
5,B60,0,25,75,7,6.2,0,fail
6,B60,0,25,75,7,6.5,0,fail
7,B60,0,25,75,7,7,0,fail
8,B60,0,25,75,7,6,0,fail
9,B60,0,25,75,7,5.8,0,fail
10,B60,0,25,75,7,6.7,0,fail
11,B60,0,25,75,7.2,5.8,0,fail
12,B60,0,25,75,7.2,5,0,fail
13,B60,0,25,75,7.2,7.5,0,fail
14,B60,0,25,75,7.2,5.5,0,fail
15,B60,0,25,75,7.2,6.5,0,fail
16,B60,0,25,75,7.2,7,0,fail
17,B60,0,25,75,7.2,6.7,0,fail
18,B60,0,25,75,7.2,5.8,0,fail
19,B60,0,25,75,7.2,4.9,0,fail
20,B60,0,25,75,7.2,4,0,fail
21,B60,0,25,75,7.2,6.2,0,fail
22,B60,0,25,75,7.2,5,0,fail
23,B60,0,25,75,7.2,6.5,0,fail
24,B60,80,25,75,7.2,7.5,150,good
25,B60,0,25,75,7.2,5.8,0,fail
26,B60,0,25,75,7.3,6,0,fail
27,B60,0,25,75,7.3,6.2,0,fail
28,B60,0,25,75,7.3,7,0,fail
29,B60,0,25,75,7.3,6.5,0,fail
1,B61,0,25,75,7,8,0,fail
2,B61,0,25,75,7,8.5,0,fail
3,B61,0,25,75,7,7,0,fail
4,B61,0,25,75,7,6.5,0,fail
5,B61,0,25,75,7,6.2,0,fail
6,B61,0,25,75,7,7.2,0,fail
7,B61,80,25,75,7,7.5,80,good
8,B61,0,25,75,7,6.7,0,fail
9,B61,0,25,75,7,9,0,fail
10,B61,0,25,75,7,8.8,0,fail
11,B61,0,25,75,7.2,8,0,fail
12,B61,0,25,75,7.2,8.2,0,fail
13,B61,0,25,75,7.2,7,0,fail
14,B61,0,25,75,7.2,7.8,0,fail
15,B61,0,25,75,7.2,6,0,fail
16,B61,0,25,75,7.2,6.5,0,fail
17,B61,0,25,75,7.2,5,0,fail
18,B61,0,25,75,7.2,7.3,0,fail
19,B61,0,25,75,7.2,7.8,0,fail
20,B61,130,25,75,7.2,9,210,very good
21,B61,0,25,75,7.2,8,0,fail
22,B61,0,25,75,7.2,6.2,0,fail
23,B61,0,25,75,7.2,6.7,0,fail
24,B61,0,25,75,7.2,7,0,fail
25,B61,20,25,75,7.2,4.9,230,very bad
26,B61,0,25,75,7.3,4.7,0,fail
27,B61,0,25,75,7.3,5,0,fail
28,B61,0,25,75,7.3,6.5,0,fail
29,B61,0,25,75,7.3,7,0,fail
1,B62,0,25,75,7,9,0,fail
2,B62,0,25,75,7,9.2,0,fail
3,B62,0,25,75,7,8.8,0,fail
4,B62,0,25,75,7,7.3,0,fail
5,B62,0,25,75,7,5.5,0,fail
6,B62,0,25,75,7,7.2,0,fail
7,B62,90,25,75,7,8.2,90,good
8,B62,0,25,75,7,7.5,0,fail
9,B62,0,25,75,7,9,0,fail
10,B62,0,25,75,7,8.8,0,fail
11,B62,0,25,75,7,8,0,fail
12,B62,0,25,75,7,8.2,0,fail
13,B62,0,25,75,7,7,0,fail
14,B62,0,25,75,7,7.8,0,fail
15,B62,0,25,75,7,6,0,fail
16,B62,40,25,75,7.2,5,130,bad
17,B62,0,25,75,7.2,5,0,fail
18,B62,0,25,75,7.2,7.3,0,fail
19,B62,0,25,75,7.2,7.8,0,fail
20,B62,0,25,75,7.2,8.5,0,fail
21,B62,0,25,75,7.2,8,0,fail
22,B62,90,25,75,7.2,7.8,220,good
23,B62,0,25,75,7.2,4.8,0,fail
24,B62,0,25,75,7.2,5.5,0,fail
25,B62,0,25,75,7.2,5.2,0,fail
26,B62,0,25,75,7.3,7,0,fail
27,B62,0,25,75,7.3,4.7,0,fail
28,B62,0,25,75,7.3,9,0,fail
29,B62,0,25,75,7.3,7.5,0,fail
1,B63,140,25,75,7,9.5,140,over
2,B63,0,25,75,7,9.2,0,fail
3,B63,0,25,75,7,8.8,0,fail
4,B63,0,25,75,7,7.3,0,fail
5,B63,0,25,75,7,5.5,0,fail
6,B63,0,25,75,7,7.2,0,fail
7,B63,30,25,75,7,4.8,170,very bad
8,B63,0,25,75,7,7.5,0,fail
9,B63,0,25,75,7,9,0,fail
10,B63,0,25,75,7,8.8,0,fail
11,B63,0,25,75,7,8,0,fail
12,B63,0,25,75,7,8.2,0,fail
13,B63,0,25,75,7,7,0,fail
14,B63,0,25,75,7,7.8,0,fail
15,B63,0,25,75,7,6,0,fail
16,B63,0,25,75,7,5,0,fail
17,B63,0,25,75,7,5,0,fail
18,B63,0,25,75,7,7.3,0,fail
19,B63,0,25,75,7,7.8,0,fail
20,B63,0,25,75,7,8.5,0,fail
21,B63,0,25,75,7,8,0,fail
22,B63,110,25,75,7,9.2,280,very good
23,B63,0,25,75,7.2,4.8,0,fail
24,B64,0,25,75,7.2,5.5,0,fail
25,B65,0,25,75,7.2,5.2,0,fail
26,B66,0,25,75,7.2,7,0,fail
27,B67,0,25,75,7.2,4.7,0,fail
28,B68,0,25,75,7.2,9,0,fail
29,B69,0,25,75,7.2,7.5,0,fail
1,B64,0,25,75,7,8,0,fail
2,B64,0,25,75,7,8.2,0,fail
3,B64,110,25,75,7,8.8,110,very good
4,B64,0,25,75,7,7.3,0,fail
5,B64,0,25,75,7,5.5,0,fail
6,B64,0,25,75,7,6,0,fail
7,B64,0,25,75,7,4.8,0,fail
8,B64,0,25,75,7,7.5,0,fail
9,B64,0,25,75,7,9,0,fail
10,B64,0,25,75,7,8.8,0,fail
11,B64,0,25,75,7,8,0,fail
12,B64,0,25,75,7,8.2,0,fail
13,B64,0,25,75,7,7,0,fail
14,B64,0,25,75,7,7.8,0,fail
15,B64,0,25,75,7,6,0,fail
16,B64,0,25,75,7,5,0,fail
17,B64,10,25,75,7,4.1,120,very bad
18,B64,0,25,75,7,5,0,fail
19,B64,0,25,75,7,7.8,0,fail
20,B64,0,25,75,7.2,8.5,0,fail
21,B64,0,25,75,7.2,8,0,fail
22,B64,0,25,75,7.2,9.2,0,fail
23,B64,80,25,75,7.2,7.5,200,good
24,B64,0,25,75,7.2,5.5,0,fail
25,B64,0,25,75,7.2,5.2,0,fail
26,B64,0,25,75,7.2,7,0,fail
27,B64,0,25,75,7.2,5.8,0,fail
28,B64,0,25,75,7.2,6.7,0,fail
29,B64,0,25,75,7.2,4.9,0,fail
1,B65,0,25,75,7,9,0,fail
2,B65,0,25,75,7,9.2,0,fail
3,B65,0,25,75,7,8.8,0,fail
4,B65,80,25,75,7,7.5,80,good
5,B65,0,25,75,7,5.5,0,fail
6,B65,0,25,75,7,7.2,0,fail
7,B65,0,25,75,7,8.2,0,fail
8,B65,0,25,75,7,7.5,0,fail
9,B65,0,25,75,7,9,0,fail
10,B65,0,25,75,7,8.8,0,fail
11,B65,0,25,75,7,8,0,fail
12,B65,0,25,75,7,8.2,0,fail
13,B65,0,25,75,7,7,0,fail
14,B65,0,25,75,7,7.8,0,fail
15,B65,0,25,75,7,6,0,fail
16,B65,0,25,75,7.2,5,0,fail
17,B65,0,25,75,7.2,5,0,fail
18,B65,0,25,75,7.2,7.3,0,fail
19,B65,0,25,75,7.2,7.8,0,fail
20,B65,50,25,75,7.2,5.3,130,bad
21,B65,0,25,75,7.2,8,0,fail
22,B65,0,25,75,7.2,7.8,0,fail
